#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-1.686440 -2.261040 0 0.000000 0.000000 203.000000 1492.610000 -13 1 1 0 1.000000
-0.715980 -6.126370 0 2.186590 6.318430 208.968000 1492.610000 -13 2 1 0 1.000000
-1.724990 -3.551230 0 6.092330 -9.790840 213.761000 1492.610000 -13 3 1 0 1.000000
-3.678300 -0.777389 0 -3.381140 -14.262200 199.994000 1492.550000 -13 4 1 0 1.000000
0.800130 -0.234426 0 7.846730 2.104530 215.975000 1492.540000 -13 5 1 0 1.000000
0.038316 -5.421880 0 -2.524450 -1.524150 207.575000 1492.510000 -13 6 1 0 1.000000
-1.166910 -0.359882 0 4.520750 7.885990 206.719000 1492.650000 -13 7 1 0 1.000000
-0.615663 -2.924260 0 8.595690 -8.376820 202.751000 1492.640000 -13 8 1 0 1.000000
1.474660 -2.367020 0 8.535650 -30.451600 210.765000 1492.470000 -13 9 1 0 1.000000
-6.437480 -0.647129 0 20.884500 -3.733170 196.314000 1492.820000 -13 10 1 0 1.000000
-0.598508 -7.143880 0 -16.847600 -8.512610 222.087000 1492.650000 -13 11 1 0 1.000000
-0.555828 0.068042 0 -2.414150 -1.571640 209.106000 1492.550000 -13 12 1 0 1.000000
-1.246970 -1.733170 0 1.092360 1.082030 189.372000 1492.670000 -13 13 1 0 1.000000
-2.939880 3.488340 0 -21.587000 -3.693230 212.943000 1492.470000 -13 14 1 0 1.000000
-2.478680 0.712087 0 21.607100 4.982920 194.532000 1492.760000 -13 15 1 0 1.000000
-4.354020 0.662890 0 22.568000 5.475670 210.121000 1492.600000 -13 16 1 0 1.000000
-3.378980 2.437150 0 -3.657580 1.999430 210.448000 1492.650000 -13 17 1 0 1.000000
-1.730060 1.530610 0 0.166978 -5.284830 196.557000 1492.500000 -13 18 1 0 1.000000
-2.678310 -4.194290 0 -18.274900 13.795500 213.284000 1492.680000 -13 19 1 0 1.000000
-3.013880 1.623390 0 -11.595700 8.347250 218.948000 1492.660000 -13 20 1 0 1.000000
